x,corp_code,corp_name,stock_code,modify_date,corp_name_eng,stock_name,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
944,00633835,(주)한진중공업,097230,20191211,"HANJIN HEAVY INDUSTRIES & CONSTRUCTION CO.,LTD",한진중공업,이병모,Y,1801110602507,6028142993,부산광역시 영도구  태종로 233 한진중공업,www.hanjinsc.com,,051-410-3114,051-410-8465,41221,20070803,12
945,00564562,(주)엠씨넥스,097520,20190228,"MCNEX CO.,LTD",엠씨넥스,민동욱,K,1101113136383,1198177345,"서울특별시 금천구  디지털로9길 47 (가산동, 한신IT타워2차 11층)",www.mcnex.com,,02-2025-3600,02-2025-3606,26519,20041222,12
946,00562360,에스맥(주),097780,20191213,"S-MACCO.,LTD",에스맥,조경숙,K,1358110109364,1248626275,경기도 평택시 산단로 241-,,www.s-mac.co.kr,031-895-2100,031-895-2120,2642,20041118,12
947,00536286,(주)윈팩,097800,20190327,WINPAC INC.,윈팩,이한규,K,1344110020543,1268161690,경기도 용인시 처인구  백암면 청강가창로 50,www.winpac.co.kr,,031-8020-4400,031-323-3195,2612,20020403,12
948,00367385,효성오앤비(주),097870,20190923,"HyosungONBCo.,Ltd",효성오앤비,"박태헌,김방식,박문현",K,1648110001094,3128103710,충남 아산시 신동 279-10,www.hsonb.com,,041-545-8116,042-624-7613,2031,19840823,06
949,00635134,CJ제일제당(주),097950,20191226,CJ CHEILJEDANG CORP.,CJ제일제당,"손경식, 강신호 (각자 대표이사)",Y,1101113748253,1048609535,서울특별시 중구  동호로 330,www.cj.co.kr,,726-8114,02-726-8112,10720,20070904,12
950,00568188,(주)마이크로컨텍솔루션,098120,20200108,"Micro Contact Solution Co.,Ltd.",마이크로컨텍솔,양승은,K,1845110022448,6218137017,충청남도 천안시 서북구 성거읍 오송2길 15-21,www.mcsgroup.co.kr,,041-621-4331,041-621-4220,2629,19991228,12
951,00579999,(주)고영테크놀러지,098460,20190328,KohYoungTechnologyInc.,고영,고광일,K,1101112508088,1048171655,"서울특별시 금천구 가산디지털2로 53 (가산동, 한라시그마밸리 14층, 15층)",www.kohyoung.com,,02-6343-6000,02-6343-6001,29271,20020425,12
952,00612188,㈜에스티오,098660,20190514,"STO Co., Ltd.",에스티오,김흥수,K,1101112722761,2068179031,"서울특별시 강서구  양천로 583 우림블루나인 (염창동, 우림블루나인비즈니스센터비동 15층)",www.thesto.kr,,02-2093-2500,0220932612,1419,20030222,12
953,00550994,(주)아이센스,099190,20190314,"i-SENS, Inc.",아이센스,차근식,K,1101111960924,2108129428,서울특별시 서초구 반포대로28길 43 아이센스 빌딩,www.i-sens.com,,02-916-6191,,27112,20000504,12
954,00574611,에스디엔(주),099220,20190225,SDN Company Ltd.,SDN,최기혁,K,1101111020299,2078141182,경기도 성남시 분당구 대왕판교로644번길 21메디포스트 3층,www.sdn-i.com,,02-446-6691,02-446-6626,4659,19940318,12
955,00449254,주식회사쎄트렉아이,099320,20190326,"SatrecInitiativeCo.,Ltd.",쎄트렉아이,김이을,K,1601110091283,3148129846,대전광역시 유성구  유성대로1628번길 21 (주)쎄트렉아이,www.satreci.com,www.satreci.com,042-365-7500,042-365-7549,3131,19991229,12
956,00647883,하나유비에스암바토비니켈해외자원개발1호,099340,20180206,HANA UBS AMBATOVY NICKEL OVERSEAS 1,하나니켈1호,하나UBS자산운용(주),Y,1101113758070,1078700957,"서울특별시 중구 을지로 66 11층(을지로2가, 하나금융그룹 명동사옥)",-,,02-3771-9870,02-3771-9900,64201,20070919,02
957,00647935,하나유비에스암바토비니켈해외자원개발2호,099350,20180206,HANA UBS AMBATOVY NICKEL OVERSEAS 2,하나니켈2호,하나UBS자산운용(주),Y,1101113757915,1078700961,"서울특별시 중구 을지로 66 11층(을지로2가, 하나금융그룹 명동사옥)",,,02-3771-9834,02-3771-9900,64201,20070919,02
958,00526678,(주)동방선기,099410,20190904,"Dongbang Ship Machinery Co., Ltd",동방선기,"김성호, 홍존근(각자 대표이사)",K,1941110002884,6098119396,경상남도 창원시 진해구 명제로 73,www.dongbangsm.co.kr,,055-545-0882,055-545-0883,31114,19940706,12
959,00580056,(주) 스맥,099440,20190326,"SMEC CO.,LTD",스맥,최영섭,K,1601110052665,3148114800,경상남도 김해시 주촌면 골든루트로 157-10,www.esmec.com,,055-340-4800,070-4332-1623,29221,19960305,12
960,00627029,(주)아이티엑스엠투엠,099520,20190227,"ITX-M2M Co., Ltd.",ITX엠투엠,박상열,K,1101111517709,1208178820,서울특별시 금천구  가산디지털1로 212 코오롱디지털타워애스턴 906호,www.itxsecurity.com,,02-2082-8379,02-25082-8501,26519,19980227,12
961,00490090,이지케어텍(주),099750,20190521,"ezCaretech Co., LTD",이지케어텍,위원량,K,1101112165838,1018167322,"서울특별시 중구 퇴계로 307 광희빌딩 (광희동1가, 광희빌딩4층)",www.ezcaretech.com,,02-747-8640,02-3672-0356,58222,20010207,03
962,00641171,(주)모바일리더,100030,20190329,"Mobileleader Co., Ltd.",모바일리더,장진혁,K,1101111887491,2208178872,"서울특별시 강남구 강남대로 330(역삼동, 우덕빌딩 5층)",mobileleader.com,,02-2051-4151,02-3454-1100,58222,20000223,12
963,00480367,삼강엠앤티(주),100090,20190225,"SAMKANGM&TCo.,Ltd",삼강엠앤티,송무석,K,1913110003485,6158106111,경상남도 고성군 동해면 내산리 159-13,www.sam-kang.com/,,055-391-7020,055-673-7108,2413,19961101,12
964,00609324,(주)뷰웍스,100120,20200120,"Vieworks Co., Ltd.",뷰웍스,김후식,K,1101111775894,1208193796,경기도 안양시 동안구 부림로 17041-3,www.vieworks.com,,070-7011-6190,031-737-4954,27199,19990918,12
965,00415594,(주)동국에스엔씨,100130,20191128,DONGKUK STRUCTURES & CONSTRUCTION COMPANY LIMITED,동국S&C,양승주,K,1101112276784,1048163193,경상북도 포항시 남구 대송로 62(장흥동),www.dongkuksnc.co.kr,,054-271-0542,054-722-2740,2511,20010702,12
966,00520887,(주)비상교육,100220,20190403,VISANG EDUCATION INC,비상교육,양태회,Y,1101112427098,2118707735,"서울특별시 구로구 디지털로 33길 48 (구로동,대륭포스트타워7차19층)",www.visang.com,,154-4055-4,02-3443-2551,5811,20020121,12
967,00646732,(주)진양홀딩스,100250,20190618,CHINYANG HOLDINGS CORPORATION,진양홀딩스,"양준영,임규호(각자대표)",Y,1801110618091,6058186253,부산광역시 부산진구 시민공원로 20번길 8(부암동) -,cyholdings.kr,,051-809-8813,0553822592,222,20080107,12
968,00364740,(주)머큐리,100590,20191018,MERCURY CORPORATION,머큐리,황 하영,K,1201110230277,1378131255,인천광역시 서구 가재울로 90,www.mercury.co.kr,,032-580-3114,032-580-3059,2642,20000821,12
969,00166528,서암기계공업(주),100660,20190625,"SEOAM MACHINERY INDUSTRY CO., LTD",서암기계공업,"권영호, 권영열",K,2042110000784,4108101068,광주광역시 광산구  하남산단8번로 127-15 (안청동),smiltd.co.kr,,062-960-5000,062-951-6735,29142,19780215,12
970,00362201,(주)세운메디칼,100700,20200113,"SEWOONMEDICAL CO,. LTD.",세운메디칼,이재희,K,1101110324858,2048111321,충청남도 천안시 서북구  입장면 도림길 60 (주)세운메디칼,SEWOONMEDICAL.CO.KR,,041-584-2903,0415842907,21300,19820806,12
971,00340096,미래에셋벤처투자 주식회사,100790,20191206,"Mirae Asset Venture Investment Co.,Ltd.",미래에셋벤처투자,김응석,K,1101111710527,2118653095,경기도 성남시 분당구 판교역로241번길 20,venture.miraeasset.co.kr,,070-4800-2104,02-6205-2680,649,19990608,12
972,00648721,(주)S&TC,100840,20200106,S&T Corporation,S&TC,신경인,Y,1942110090598,6098181774,경상남도 창원시 성산구  완암로 12,www.hisnt.com,,055-212-6500,02-2605-8693,29176,20080205,12
973,00618410,(주)상상인인더스트리,101000,20200114,"Sangsangin Industry Co., Ltd.",상상인인더스트리,김동원,K,1955110072268,6158138175,전라남도 광양시 광양읍 율촌산단3로 116 -,www.dongnam-crane.co.kr,,055-720-3000,061-818-3030,292,20040603,12
974,00650629,SBS미디어홀딩스(주),101060,20191010,SBS Media Holdings,SBS미디어홀딩스,신경렬,Y,1101113852856,1178164510,서울특별시 양천구  목동서로 161,www.sbsmedia.co.kr,,02-2113-5599,02-2113-5429,602,20080304,12
975,00652423,(주)비티원,101140,20191219,"BTONE CO.,Ltd",비티원,김재욱,Y,1313110080427,1258173285,서울특별시 강남구 학동로25길 11 (논현동),www.btone.com,,02-6978-7183,02-850-9590,464,20080305,12
976,00580065,(주)월덱스,101160,20190226,"WORLDEXINDUSTRY&TRADINGCO.,LTD",월덱스,배종식,K,1760110020723,5138117137,경상북도 구미시  4공단로7길 53-77,www.worldexint.com,,054-456-9980,054-456-9983,262,20000117,12
977,00567222,우림기계(주),101170,20190318,"WOORIM MACHINERY Co., Ltd.",우림기계,한규석,K,1942110039934,6098140851,경상남도 창원시 성산구  남면로 613 우림기계,www.woorimgear.co.kr,,055-260-0300,055-286-1559,29142,20000301,12
978,00520610,씨큐브(주),101240,20200116,"CQV Co., Ltd.",씨큐브,장길완,K,1543110010576,3018147023,충청북도 진천군  진천읍 성중로 144 시큐브,www.cqv.co.kr,,043-531-2500,043-536-0314,20131,20001020,12
979,00498001,(주)모베이스,101330,20190225,"MOBASE Co., Ltd.",모베이스,"손병준, 김낙순",K,1101111665516,1198130151,경기도 화성시 동탄첨단산업1로 73 (영천동),www.mobase.com,,032-529-4200,032-529-8558,2642,19990317,12
980,00619640,(주)이엔드디,101360,20191204,"E&D Co., Ltd",이엔드디,김민용,N,1101113085598,1178151806,충청북도 청주시 흥덕구 직지대로409번길 37 (송정동),www.endss.com,,043-268-8588,043-268-8488,204,20040916,12
981,00609634,(주)아이엠,101390,20200113,"IMCo.,LTD",아이엠,박세철,K,1358110122283,1248640961,경기도 용인시 기흥구 탑실로35번길 8-4 -,www.im2006.com,,031-231-3114,031-231-3111,262,20060111,12
982,00641393,엔시트론(주),101400,20191209,"N CITRON, INC.",엔시트론,김성우,K,1101111930787,1138160337,"경기도 성남시 분당구 판교로255번길 35 (삼평동, 실리콘파크 A동 8층)",www.neofidelity.com,,02-6340-1000,031-8038-4885,2611,20000404,12
983,00411048,(주)에스앤에스텍,101490,20190228,S&S TECH CORPORATION,에스앤에스텍,정수홍,K,1311110057925,1298140113,대구광역시 달서구  호산동로 42,-,,053-589-1600,053-589-1639,2629,20010222,12
984,00428321,해태제과식품주식회사,101530,20191118,"Haitai Confectionery and Foods Co., Ltd.",해태제과식품,신정훈,Y,1615110044225,3128149680,충청남도 천안시 서북구 성거읍 천흥8길 67-26,www.ht.co.kr,,02-709-7766,02-793-7969,107,20010711,12
985,00527491,(주)코리아에스이,101670,20200103,KOREASECORPORATION,코리아에스이,남홍기,K,1101111125289,1388110821,경기도 광주시  오포읍 오포안로 46-10,,,031-466-4822,031-766-4821,2511,19950127,12
986,00257732,한국정밀기계(주),101680,20191129,"HNK MACHINE TOOL CO.,LTD.",한국정밀기계,하종식,K,1943110006189,6088131228,경상남도 함안군  법수면 윤외공단길 83-1,www.hnkkorea.com,,070-7019-6514,055-580-6699,29223,19880421,12
987,00643656,(주)조이맥스,101730,20191209,"Joymax Co., Ltd.",조이맥스,이길형,K,1101111401051,2148615315,경기도 성남시 분당구 대왕판교로644번길 49 (삼평동) 위메이드타워 5층,www.joymax.co.kr,,02-420-8854,02-420-8855,5821,19970410,12
988,00482426,인화정공(주),101930,20191209,"Inhwa Precision Co., Ltd.",인화정공,이인,K,1942110032988,6098136060,경상남도 창원시 의창구  차룡로14번길 55 인화정공(주) (팔용동),ihpre.co.kr,,055-299-0954,055-299-0366,31114,19990108,12
989,00591441,어보브반도체(주),102120,20190225,"ABOV Semiconductor Co.,Ltd.",어보브반도체,최원,K,1501110093926,3018188214,충청북도 청원군 오창읍 각리1길 93-,abov.co.kr,,02-2193-2200,043-272-3534,2612,20060111,12
990,00299358,(주)해덕파워웨이,102210,20191224,"Haeduk Powerway Co., Ltd.",해덕파워웨이,박윤구,K,1801110124923,6098116351,부산광역시 강서구 미음산단로 267 -,www.haedukpw.com,,051-831-0101,051-831-0075,31114,19920413,12
991,00679314,(주)동성코퍼레이션,102260,20191126,DONGSUNG CORPORATION,동성코퍼레이션,이만우,Y,1801110633031,6038168642,부산광역시 사하구  신산로 99,www.dongsungholdings.com,,02-2136-4300,02-564-4223,715,20080514,12
992,00681142,(주)쌍방울,102280,20191212,SBW,쌍방울,김세호,Y,1101113891169,1208727416,서울특별시 중구 퇴계로 390 -,www.sbw.co.kr,,02-3485-6000,02-3485-6223,14120,20080502,12
993,00145598,이연제약(주),102460,20191211,"REYON PHARMACEUTICAL CO., LTD",이연제약,"정순옥, 유용환 (각자 대표이사)",Y,1101110048143,1068100516,"서울특별시 강남구 영동대로 416 8층 (대치동, 코스모타워)",reyonpharm.co.kr,,02-3407-5218,02-2233-1347,212,19641125,12
994,00530185,(주)이엔에프테크놀로지,102710,20191002,"ENF Technology Co., Ltd",이엔에프테크놀로지,"지용석,김정수(각자대표)",K,1101111957195,2118697360,경기도 용인시 기흥구 탑실로35번길 14 한국알콜산업그룹빌딩,www.enftech.com/,,031-881-8200,031-282-6855,2049,20000501,12
995,00525642,코오롱생명과학(주),102940,20200129,KOLON LIFE SCIENCE Inc.,코오롱생명과학,"이우석, 박문희",K,1101111948277,1048152769,서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워,-,,02-3677-4151,02-3677-4159,2110,20000421,12
996,00609485,웅진에너지(주),103130,20200120,Woongjin Energy Co. Ltd.,웅진에너지,신종진,Y,1601110214702,3148185611,대전광역시 유성구  테크노2로 37 (관평동),www.woongjinenergy.com/,,042-939-8114,042-939-8098,261,20061117,12
997,00684714,(주)풍산,103140,20191226,POONGSAN CORPORATION,풍산,"류진, 박우동",Y,1313110083497,1258175323,경기도 평택시  포승읍 평택항로156번길 134 (주)풍산,www.poongsan.co.kr,,02-3406-5846,02-3406-5400,242,20080704,12
998,00137012,(주)에스앤더블류,103230,20191129,S&W Corporation,에스앤더블류,정화섭,K,1801110095637,6038111659,부산광역시 사하구  다대로170번길 29,www.snwcorp.com,,051-205-7411,051-205-7417,29111,19900208,12
999,00683469,일진전기(주),103590,20191220,"ILJIN ELECTRIC CO.,LTD",일진전기,황수 (단독대표),Y,1348110159279,1248667922,경기도 화성시  만년로 905-17,-,,02-707-9781,02-707-9778,2830,20080702,12
1000,00762377,(주)씨앗,103660,20191203,"CIAAT Co., Ltd.",씨앗,김환기,N,1101113438507,1198188916,광주광역시 광산구 평동산단로169번길 40(월전동),www.ciaat.net,,062-940-7200,062-940-7298,204,20060412,12
1001,00486875,(주)우양,103840,20191120,"WOOYANG  Co., Ltd.",우양,이구열,K,1644110000820,3098101598,충청남도 서천군 장항읍 장산로 357,foodkorea.com,,041-956-7171,041-956-7170,103,19920401,12
1002,00442905,(주)대성파인텍,104040,20191204,"Daesung Fine Tech. Co., Ltd",대성파인텍,김병준,K,1901110037223,6088136825,경상남도 창원시 성산구 남면로 627 (외동),www.dsfinetec.com,,055-289-4883,055-289-4890,303,20000104,12
1003,00645089,(주)엔에이치엔벅스,104200,20190228,NHN BUGS Corporation,NHN벅스,양주일,K,1101112539322,2118715555,경기도 성남시 분당구 대왕판교로645번길 16 플레이뮤지엄,www.bugs.co.kr,,031-8038-4186,02-2033-0099,582,20020603,12
1004,00602136,동양피엔에프(주),104460,20190328,"DONG YANG P&F Co., LTD.",동양피엔에프,조좌진,K,1101111725386,1138154363,"서울특별시 금천구  가산디지털1로 88 IT프리미어타워 17층, 18층",www.dypnf.com,,02-2106-8000,02-2106-8080,29163,19990701,12
1005,00693554,(주)티케이케미칼,104480,20190328,TK CHEMICAL CORPORATION,티케이케미칼,이상일,K,1101113783457,1078701960,대구광역시 북구  원대로 128 연우빌딩 3층,www.tkchemi.co.kr,,02-2001-6000,02-783-9439,20501,20071109,12
1006,00541437,(주)코렌텍,104540,20191202,"Corentec Co., Ltd.",코렌텍,"선두훈,선승훈,선경훈(각자 대표이사)",K,1101111983653,1078184746,충청남도 천안시 서북구 입장면 영산홍1길 12,www.corentec.com,,041-585-7114,041-585-7113,27192,20000530,12
1007,00117212,(주)두산,000150,20191226,"DOOSAN CO.,LTD",두산,"박정원, 동현수, 김민철",Y,1101110013774,1078100237,서울특별시 중구  장충단로 275 두산타원,www.doosancorp.co.kr,,02-3398-0114,3398-1135,715,19331208,12
1008,00116824,동아쏘시오홀딩스(주),000640,20190329,"Dong-A Socio Holdings Co.,Ltd",동아쏘시오홀딩스,한종현,Y,1101110017990,2048100130,서울특별시 동대문구  천호대로 64,www.donga.co.kr,,02-920-8114,029530336,64992,19490809,12
1009,00151395,(주)천일고속,000650,20190227,"CHUNIL EXPRESS CO.,LTD",천일고속,박도현,Y,1801110006915,6048100854,부산광역시 동구 중앙대로 168(초량동),www.chunilexpress.com,,051-254-9111,0512536416,49220,19490930,12
1010,00149947,JW중외제약(주),001060,20191205,JW PHARMACEUTICAL,JW중외제약,"대표이사 신영섭, 이성열(각자 대표이사)",Y,1101110019342,1188102477,서울특별시 서초구  남부순환로 2477,www.jw-pharma.co.kr,,02-840-6777,843-7696,21210,19450808,12
1011,00137997,현대차증권(주),001500,20200107,"HYUNDAI MOTOR SECURITIES CO.,LTD.",현대차증권,최병철,Y,1101110019962,1168134691,서울특별시 영등포구  국제금융로2길 32,hmsec.com,https://hmsec.com,02-3787-2114,02-782-0086,66121,19550726,12
1012,00131850,SK증권(주),001510,20200108,"SK SECURITIES CO.,LTD",SK증권,김 신,Y,1101110037112,1168136307,서울특별시 영등포구 국제금융로8길 31 여의도동 SK증권빌딩,www.sks.co.kr,,02-3773-8245,02-3773-8107,66121,19550730,12
1013,00145668,이화공영(주),001840,20190222,EehwaConstruction,이화공영,"최삼규,최종찬",K,1101110033839,1058111500,"서울특별시 마포구 양화로 104 (서교동,삼윤빌딩)",www.ee-hwa.co.kr,,02  -336 -0041,023333198,411,19560830,12
1014,00128971,(주)삼호,001880,20190329,"SAMHO INTERNATIONAL CO.,LTD",삼호,조남창,Y,1101110163115,1028134561,인천광역시 남동구  미래로 14,www.samho.co.kr,,032-518-3535,032-518-4343,411,19561017,12
1015,00161046,(주)한독,002390,20190502,HANDOK Inc.,한독,"김영진, 백진기",Y,1101110037005,2208100530,서울특별시 강남구  테헤란로 132,www.handok.co.kr,,02-527-5114,02-527-5007,21210,19540427,12
1016,00122694,범양건영(주),002410,20190520,"BUMYANG CONSTRUCTION CO.,LTD",범양건영,"강병주, 이동주 (각자대표)",Y,1101110015861,3128109655,"부산광역시 동구 초량중로 114 범양레우스센트럴베이 105동 102호, 104호(초량동)",www.iby.co.kr,,041-573-5631,041-573-5634,411,19580821,12
1017,00106313,금호산업(주),002990,20190401,"KUMHO INDUSTRIAL CO.,LTD",금호산업,서재환,Y,1101110134877,1048131309,전라남도 나주시 시청길 4,www.kumhoenc.com,,02-6303-0114,02-6303-0750,41112,19721011,12
1018,00123718,부광약품(주),003000,20190228,"BUKWANG PHARMACEUTICAL IND CO.,LTD",부광약품,유희원,Y,1101110030405,1188100450,서울특별시 동작구  대방동1길 47,www.bukwang.co.kr,,02-828-8114,02)8288-059,21210,19601017,12
1019,00163673,(주)한진중공업홀딩스,003480,20191205,"HANJIN HEAVY IND. & CONST. HOLDINGS CO., LTD",한진중공업홀딩스,"조남호, 조원국",Y,1101110110083,6018108008,경기도 남양주시 별내3로 391 관리동 1층,www.hhic-holdings.com,,02-2049-2395,02-2049-2324,352,19370710,12
1020,00109718,(주)사조대림,003960,20190228,SAJODAERIM CORPORATION,사조대림,김상훈,Y,1101110042278,1148134190,서울특별시 서초구 남부순환로 2159,dr.sajo.co.kr,,02-3470-6000,(02)523-8900,10211,19640501,12
1021,00134963,송원산업(주),004430,20190910,"SONGWON INDUSTRIAL CO.,LTD",송원산업,김충식 대표이사,Y,1801110000636,6108107100,울산광역시 남구  장생포로 83,www.songwon.com,,052-273-9841,052-272-3528,20499,19651215,12
1022,00109806,대림씨엔에스 주식회사,004440,20190329,"DAELIM C&S CO.,LTD",대림씨엔에스,배동호,Y,1101110061228,1028137869,서울특별시 중구 을지로5길 16 삼화타워 5층,www.daelimcns.co.kr,,02-311-3300,02-311-3399,23325,19651231,12
1023,00129235,삼화왕관(주),004450,20191104,"SAMHWA CROWN & CLOSURE CO.,LTD",삼화왕관,고기영,Y,1341110003462,1388103179,경기도 안산시 단원구  강촌로 140 삼화왕관(주),www.samhwa.co.kr,,031-490-8400,02)510-4429,25991,19650502,12
1024,00155319,(주)포스코,005490,20200113,POSCO,포스코,"대표이사 회장    최정우, 대표이사 사장    장인화",Y,1746110000741,5068100017,경상북도 포항시 남구  동해안로 6261 (주) 포스코,www.posco.co.kr,,054-220-0114,0562)220-6000,2411,19680401,12
1025,00128412,삼진제약(주),005500,20191219,"SAMJIN PHARMACEUTICAL CO.,LTD",삼진제약,"최승주, 조의환, 장홍순, 최용주",Y,1101110088652,1058100769,서울특별시 마포구  와우산로 121 삼진제약사옥,www.samjinpharm.co.kr,,02-3140-0700,02-392-5312,21210,19680418,12
1026,00120924,매일홀딩스(주),005990,20191226,"MAEIL HOLDINGS CO., LTD.",매일홀딩스,김정완,K,1101110099609,2038143193,서울시 종로구 종로1길 50 더케이트윈타워A동,www.maeil.com,,02-2127-2113,02-3675-6292,105,19690214,12
1027,00118026,동원산업(주),006040,20190906,"DONGWON INDUSTRIES CO.,LTD",동원산업,이명우,Y,1101110003098,2298111150,서울특별시 서초구 마방로 68 (양재동),www.dw.co.kr,,02-589-3333,589-3775,03111,19690416,12
1028,00104537,(주)국영지앤엠,006050,20190521,KUK YOUNG G M,국영지앤엠,최재원,K,1101110103707,2078141843,"서울시 서초구 서초중앙로 36 (서초동, 준영빌딩 7층)",www.kukyong.com,,02-2015-0370,02 -2015-0399,231,19690507,12
1029,00111722,미래에셋대우(주),006800,20200108,"MIRAE ASSET DAEWOO CO.,LTD.",미래에셋대우,"최현만, 조웅기",Y,1101110011679,1168105556,서울특별시 중구 을지로5길 26 미래에셋 센터원빌딩 이스트타워,www.miraeassetdaewoo.com,,02-768-3355,02-768-2119,66121,19700923,12
1030,00167280,(주)폴루스바이오팜,007630,20191126,POLUS BioPharm Inc.,폴루스바이오팜,남승헌,Y,1101110125967,1118102291,인천광역시 연수구 송도과학로 32 송도테크노파크IT센터 M동 27층,polusbiopharm.com,,02-554-3377,02-3410-0505,264,19720202,12
1031,00107613,(주)이수페타시스,007660,20191204,"ISUPETASYS CO.,LTD",이수페타시스,서영준,Y,1101110186638,5148116131,대구광역시 달성군  논공읍 논공로53길 36 이수페타시스,www.petasys.com,,053-610-0300,053-6100-401,2622,19720204,12
1032,00111838,(주)대원,007680,20191218,"DAEWON CO., LTD.",대원,전응식,K,1501110003058,3158101104,충청북도 청주시 흥덕구 직지대로435번길 15(송정동),daewon.co.kr,,043-264-1115,043-267-3009,41112,19720221,12
1033,00138516,아남전자(주),008700,20190227,"ANAM ELECTRONICS CO.,LTD",아남전자,김태수,Y,1201110018300,1228102613,서울특별시 구로구 디지털로27가길 27아남빌딩,www.aname.co.kr,,02-6424-4700,02-6424-4799,265,19730420,12
1034,00162586,한올바이오파마(주),009420,20190329,"HANALL BIOPHARMA CO.,LTD",한올바이오파마,"박승국,윤재춘(공동대표이사)",Y,1641110000397,3068105479,대전광역시 대덕구  상서당1길 43,www.hanall.co.kr,,042-932-5997,024141950,21210,19731120,12
1035,00103626,한솔피엔에스(주),010420,20191203,"HANSOL PNS CO.,LTD.",한솔피엔에스,강준석,Y,1101110175970,1208159861,서울특별시 중구 퇴계로 213 일흥빌딩 5층,www.hansolpns.com,,02-6005-4534,02-2205-0505,467,19750204,12
1036,00141671,(주)오리콤,010470,20190114,ORICOM Inc,오리콤,"고영섭, 김성대(각자 대표이사)",K,1101110176986,2118134531,서울특별시 강남구  언주로 726 두산빌딩,www.oricom.co.kr,,02-510-4077,025423966,71310,19750224,12
1037,00137207,(주)유니켐,011330,20200121,"UNICHEM CO.,LTD",유니켐,이장원,Y,1301110011807,1348103920,경기도 안산시 단원구 해봉로 38,www.uni-chem.net,,031-491-3751,031-491-8481,15110,19760427,12
1038,00131504,(주)서한,011370,20190228,Seohan,서한,조 종 수,K,1701110023002,5028116195,대구광역시 수성구 명덕로 415 서한빌딩,www.seo-han.co.kr,,053 -741 -9980,053 -743 -0533,41112,19760512,12
1039,00151863,(주)청호컴넷,012600,20191211,"CHUNGHO COMNET CO.,LTD",청호컴넷,"지창배, 이정우 (각자 대표이사)",Y,1101110220204,2088107756,서울특별시 강남구 도산대로 318,www.chunghocomnet.com,,02-3670-7700-2,02)741-0880,29180,19771013,12
1040,00102113,(주)경인양행,012610,20191210,KYUNG-IN SYNTHETIC CORPORATION,경인양행,"김흥준,조성용 (각자대표이사)",Y,1201110005703,1378100562,인천광역시 서구  건지로 199 (석남동) 223-52,www.kyungin.co.kr,,032-571-7498,02-3660-7849,20132,19771014,12
1041,00111458,대영포장(주),014160,20190405,"DAEYOUNG PACKAGING CO.,LTD",대영포장,"권혁홍, 권택환",Y,1101110254104,1348101183,"경기도 안산시 단원구 산단로 265 (원시동, 대영포장(주))",www.dypc.co.kr,,031-490-9300,02)3472-5811,1721,19790601,12
1042,00128175,(주)원익큐브,014190,20190614,WONIK CUBE Corp.,원익큐브,문경수,K,1101110425432,2208105078,경기도 성남시 분당구  판교로255번길 20 원익빌딩,www.hunus.co.kr,,02-530-8800,031-8038-9303,46739,19790612,12
1043,00105101,(주)예스코홀딩스,015360,20200113,"Yesco Holdings Co., Ltd.",예스코홀딩스,구자철,Y,1101110290778,2188106851,서울특별시 용산구 한강대로 92 LS 용산타워,www.yescoholdings.com,,02-3390-3010,3390-3011,64992,19810305,12
1044,00108065,(주)쎌마테라퓨틱스,015540,20191213,"THELMA Therapeutics Co., Ltd",쎌마테라퓨틱스,"유종하, 정영훈(각자대표)",Y,1101110302565,1188103215,"서울특별시 마포구 월드컵북로54길 25 상암DMC푸르지오시티, S-City 16층(상암동)",www.medi-plant.co.kr,,02-3404-3222,02-733-5190,759,19810902,12
1045,00152260,(주)카스,016920,20191210,Cas,카스,김태인,K,1115110005269,1278108271,경기도 양주시  광적면 그루고개로 262,www.cas.co.kr,,02-2225-3526,02-477-0533,465,19830419,12
1046,00136925,신원종합개발(주),017000,20200106,ShinwonConstruction,신원종합개발,우진호,K,1101110350712,1058117479,경기도 화성시  봉담읍 와우안길 109 103-213,www.swc.co.kr,,02-6908-7000,02  -3465-4288,41112,19830530,12
1047,00144164,SK가스(주),018670,20200114,SK GAS LTD,SK가스,"최창원, 윤병석",Y,1101110413247,1168112528,경기도 성남시 분당구 판교로 332 ECO Hub,www.skgas.co.kr/,,02-6200-8114,02-6200-8118,46713,19851220,12
1048,00131018,(주)서울제약,018680,20191230,"SEOUL PHARMA CO.,LTD",서울제약,윤동현,K,1301110008721,1338130405,충청북도 청주시 흥덕구 오송읍 오송생명6로 124-31 서울제약 오송공장,www.seoulpharma.com,,02-3470-2300,02  -597-1925,21210,19851223,12
1049,00122205,(주)바른손,018700,20190305,Barunson,바른손,"강신범, 안은미",K,1101110413990,1148165451,"경기도 수원시 영통구 대학3로 1 5층 (이의동, 광교K타워)",www.barunson.co.kr,,02  -596-4411,02  -591 -5737,591,19851227,03
1050,00131197,(주)서원,021050,20190228,"SEOWON CO.,LTD",서원,"조시영, 조경호",Y,1350110029881,1348101655,"경기도 안산시 단원구  산단로67번길 94  (목내동, (주)서원)",www.swbrass.co.kr,,031-365-8700,(031)491-6577,24322,19880907,12
